match_id,t1,t2,t1_ban1,t1_ban2,t2_ban1,t2_ban2,t1_pick,t2_pick,remaining,winner,t1_mapwins,t2_mapwins,net_h2h,t1_past,t2_past,best_odds,worst_odds,date
310540,15119,6530,2,5,0,9,8,1,6,False,0,2,,8,7,0.41860465116279066,0.41860465116279066,2024-03-07
296792,4210,7397,0,5,2,6,1,9,8,True,2,1,3,3,-1,0.7936507936507936,0.7352941176470588,2024-01-28
183810,2359,2355,3,1,6,0,4,8,7,True,2,0,1,0,-6,0.8130081300813008,0.7936507936507936,2023-05-07
168481,9507,3136,8,3,5,0,6,4,7,True,2,1,,0,2,0.23640661938534277,0.23640661938534277,2023-02-18
206806,11836,11602,7,8,4,0,3,1,6,True,2,0,,-1,-5,0.7462686567164178,0.7246376811594204,2023-06-04
295204,4762,4396,5,6,0,2,9,1,8,True,2,0,-1,1,-4,0.6993006993006994,0.641025641025641,2024-02-05
189046,8375,5366,1,7,6,8,0,3,4,False,0,2,-1,-1,3,0.24812030075187974,0.19999999999999996,2023-05-03
188320,8925,466,6,3,8,0,7,4,5,True,2,0,-5,-1,1,0.26666666666666666,0.2631578947368421,2023-04-04
294061,8049,8946,2,1,8,0,9,5,6,True,2,1,1,9,3,0.7575757575757576,0.7246376811594204,2024-03-06
186044,7269,4094,8,0,7,4,3,6,5,True,2,0,2,4,2,0.6024096385542169,0.49504950495049505,2023-03-25
299787,15052,13977,2,5,6,1,9,0,8,False,0,2,-2,-2,-3,0.5327102803738317,0.47916666666666663,2024-03-11
169007,337,10725,5,0,3,6,8,4,7,False,0,2,,-4,-3,0.6875,0.6875,2023-03-10
193269,11480,12373,0,4,6,8,7,5,3,False,0,2,,-7,3,0.21259842519685046,0.12280701754385959,2023-04-21
183775,2355,2406,5,7,6,3,8,0,4,False,0,2,4,-2,0,0.375,0.3006993006993006,2023-04-01
188372,4210,5426,6,7,1,3,0,8,4,True,2,0,,8,-9,0.9900990099009901,0.9900990099009901,2023-05-05
318938,2059,7035,6,9,1,0,8,2,5,False,1,2,6,-1,-9,0.736842105263158,0.6987951807228916,2024-05-02
294797,12514,15010,2,8,6,1,0,5,9,True,2,0,,-4,-3,0.6802721088435374,0.6060606060606061,2024-03-02
296798,623,14148,5,9,2,8,1,6,0,True,2,1,,-8,-5,0.6535947712418301,0.6535947712418301,2024-02-04
318928,474,14419,2,1,8,9,5,6,0,True,2,1,1,-4,-3,0.7042253521126761,0.6756756756756757,2024-04-19
193458,6793,283,3,6,5,8,7,4,0,True,2,0,0,6,-6,0.9090909090909091,0.8849557522123894,2023-05-03
279078,6035,10634,9,2,6,8,1,0,4,True,2,0,-1,3,-7,0.6172839506172839,0.591715976331361,2023-10-14
284660,4050,8304,9,1,8,0,4,2,6,False,1,2,1,3,3,0.5,0.4565217391304348,2023-11-26
310586,14278,13316,8,6,1,2,9,5,0,True,2,0,,-4,2,0.0,1.0,2024-03-05
179494,7269,4094,5,6,4,7,3,0,8,False,0,2,4,-5,-3,0.0,1.0,2023-03-01
300505,364,367,5,8,6,1,0,2,9,True,2,0,-7,2,5,0.3861003861003861,0.35211267605633806,2024-03-12
179446,3437,8925,5,3,7,8,0,4,6,False,0,2,-2,5,7,0.5798319327731092,0.5652173913043478,2023-03-10
300511,361,14941,8,1,2,9,0,6,5,True,2,0,2,2,-3,0.4926108374384237,0.47619047619047616,2024-03-27
314902,10725,14822,2,9,5,1,0,8,6,True,2,0,,3,3,0.8928571428571428,0.8474576271186441,2024-03-28
213199,4915,2304,3,1,4,8,0,7,6,True,2,0,0,2,-2,0.7936507936507936,0.7407407407407407,2023-05-25
247088,5248,1184,3,8,4,6,1,7,0,True,2,0,2,1,-3,0.7575757575757576,0.7518796992481203,2023-08-08
209401,6368,12255,3,8,7,1,0,6,4,True,2,1,2,9,5,0.8695652173913044,0.8264462809917356,2023-05-14
299653,10727,1124,2,9,1,5,0,8,6,False,0,2,-2,1,7,0.3788819875776398,0.31506849315068497,2024-03-28
299366,5091,8044,9,2,0,6,8,1,5,False,0,2,-2,-6,3,0.21259842519685046,0.11504424778761058,2024-03-02
179375,3108,3107,0,5,8,3,6,7,4,False,0,2,1,9,1,0.7109826589595376,0.7109826589595376,2023-03-08
295218,4669,5310,1,2,6,8,9,5,0,False,1,2,2,-4,-1,0.4219653179190751,0.40828402366863903,2024-03-02
232891,11001,367,1,7,0,4,6,8,3,True,2,0,,6,4,0.9803921568627451,0.9523809523809523,2023-07-03
314654,11058,6961,9,2,8,0,1,5,6,False,0,2,,3,-5,0.32432432432432434,0.27007299270072993,2024-05-05
299763,10356,13977,6,8,2,5,1,0,9,False,0,2,,-1,1,0.2957746478873239,0.2907801418439716,2024-02-27
193259,9727,11480,6,8,5,3,0,7,4,True,2,1,1,5,-5,0.6134969325153374,0.6134969325153374,2023-04-06
248273,5248,1120,4,1,3,6,0,8,7,True,2,1,,1,6,0.6329113924050632,0.5952380952380952,2023-08-17
318846,14599,14565,8,0,9,2,5,1,6,True,2,1,2,0,-3,0.5586592178770949,0.5524861878453039,2024-03-27
202346,4094,724,3,1,8,6,7,4,0,True,2,1,1,5,-5,0.819672131147541,0.7936507936507936,2023-05-10
314920,10725,5038,2,0,5,1,9,8,6,True,2,0,,6,1,0.9259259259259258,0.9090909090909091,2024-04-11
165584,6751,9077,7,0,3,4,5,6,8,True,2,1,-1,7,0,0.47846889952153115,0.47846889952153115,2023-02-23
283062,6368,6210,4,6,2,1,0,9,8,True,2,0,5,8,2,0.0,1.0,2023-10-29
184467,878,278,5,8,6,3,7,4,0,True,2,0,,-7,-7,0.4273504273504274,0.4098360655737705,2023-04-08
183782,7386,2355,5,4,8,3,0,6,7,True,2,1,,-4,-2,0.6060606060606061,0.591715976331361,2023-04-09
168049,1319,11947,7,8,5,4,6,0,3,False,0,2,,6,2,0.0,1.0,2023-02-24
300701,6035,7969,1,8,2,9,6,0,5,False,1,2,-10,0,1,0.26470588235294124,0.14529914529914523,2024-02-19
273488,13516,7055,3,0,4,7,1,6,8,False,1,2,1,6,4,0.0,1.0,2023-09-27
222703,282,6387,4,8,0,1,3,7,6,False,1,2,,5,9,0.5024875621890547,0.3827160493827161,2023-07-01
279040,6538,8258,1,6,9,4,2,8,0,True,2,0,,1,0,0.8333333333333334,0.819672131147541,2023-10-11
183807,5248,2,8,6,4,1,7,3,0,True,2,0,0,-2,-4,0.4608294930875576,0.40322580645161293,2023-05-06
167359,5248,8304,6,0,7,3,4,8,5,False,0,2,,4,2,0.5555555555555556,0.5555555555555556,2023-02-18
248276,624,5248,8,6,3,4,0,1,7,True,2,1,-1,6,4,0.5952380952380952,0.5714285714285714,2023-08-24
169009,6675,11001,5,3,6,8,0,7,4,True,2,0,,5,7,0.4166666666666667,0.4166666666666667,2023-03-15
310539,6368,14737,2,1,0,6,5,8,9,False,1,2,,2,0,0.8,0.7493734335839599,2024-03-05
299619,1124,15074,1,9,2,0,5,8,6,True,2,1,,-1,2,0.5882352941176471,0.5882352941176471,2024-02-21
247896,8904,8305,6,0,3,1,8,4,7,True,2,0,,3,1,0.8264462809917356,0.8264462809917356,2023-08-24
287392,7055,8240,6,8,2,9,1,4,0,True,2,1,,6,8,0.42194092827004215,0.38910505836575876,2023-12-02
193262,10421,1412,6,8,3,0,4,7,5,False,0,2,-4,2,6,0.15966386554621848,0.0825688073394496,2023-04-07
184059,8877,2304,7,8,3,1,6,0,4,False,0,2,,-7,2,0.17355371900826444,0.14529914529914523,2023-05-18
270995,6530,9314,7,6,4,1,8,3,0,True,2,1,,8,7,0.8928571428571428,0.8849557522123894,2023-09-11
296802,4210,14148,0,9,2,1,8,6,5,True,2,1,2,6,-4,0.9433962264150942,0.9090909090909091,2024-02-10
167364,5448,2359,8,3,5,6,0,7,4,False,0,2,,-1,4,0.3055555555555556,0.2753623188405796,2023-02-22
295213,4762,4567,0,5,1,2,9,8,6,False,0,2,-1,4,2,0.5652173913043478,0.504950495049505,2024-02-17
312765,8877,11328,2,0,8,1,6,5,9,True,2,0,1,9,1,0.8928571428571428,0.8695652173913044,2024-03-14
272936,4173,8826,0,6,2,9,1,4,8,True,2,0,3,1,-9,0.970873786407767,0.8928571428571428,2023-09-16
189610,10597,10592,3,6,4,5,7,0,8,True,2,0,,11,1,0.8695652173913044,0.8695652173913044,2023-04-13
340947,15606,10448,2,8,5,1,6,9,0,True,2,0,,-2,-1,0.0,1.0,2024-05-15
244952,6368,6210,3,4,7,6,8,0,1,False,1,2,6,7,2,0.7916666666666666,0.75669099756691,2023-07-27
193265,9727,10421,6,3,5,8,4,7,0,False,1,2,-1,5,2,0.5652173913043478,0.4736842105263158,2023-04-14
299594,283,6869,2,6,5,1,0,8,9,True,2,0,3,-3,-6,0.8,0.7692307692307692,2024-03-09
189051,1034,5248,1,7,3,6,8,4,0,False,1,2,6,9,2,0.7995991983967936,0.6941896024464832,2023-05-23
328544,10727,6946,6,8,0,5,1,9,2,True,2,1,1,2,0,0.6329113924050632,0.6024096385542169,2024-04-10
287380,6368,7511,4,8,2,6,1,9,0,True,2,0,,9,7,0.9803921568627451,0.9259259259259258,2023-11-29
194331,11275,10400,6,7,3,5,0,8,4,False,1,2,-3,-5,1,0.0,1.0,2023-04-11
296986,14467,6400,8,1,6,9,2,0,5,True,2,0,,2,-2,0.4132231404958678,0.4132231404958678,2024-02-10
297838,104,6869,9,8,2,6,5,1,0,True,2,0,0,6,5,0.6756756756756757,0.5524861878453039,2024-02-03
332994,6530,12255,1,5,6,8,2,0,9,True,2,1,2,8,3,0.7874015748031495,0.7874015748031495,2024-04-20
322651,15208,9727,8,9,5,2,6,1,0,True,2,0,,3,-1,0.0,1.0,2024-03-28
220441,624,8185,4,7,6,0,1,8,3,True,2,0,-2,9,1,0.4608294930875576,0.425531914893617,2023-06-17
183814,2355,2,3,8,0,4,1,6,7,False,0,2,1,-7,-4,0.22480620155038766,0.21259842519685046,2023-05-14
179376,3108,3490,3,0,8,5,6,7,4,True,2,0,3,5,-5,0.7692307692307692,0.7692307692307692,2023-03-09
164086,5214,7038,8,5,6,3,7,0,4,False,0,2,-2,2,4,0.4444444444444444,0.4444444444444444,2023-02-26
202349,724,2362,8,6,4,3,1,0,7,False,0,2,-1,-8,-5,0.6453900709219857,0.6031746031746033,2023-05-16
295216,4669,4762,1,8,0,2,6,5,9,False,0,2,5,-4,4,0.33333333333333337,0.3055555555555556,2024-02-19
199041,4330,11238,0,7,6,3,5,4,8,True,2,0,2,7,-6,0.0,1.0,2023-04-20
193283,11135,7313,3,0,4,7,8,1,6,False,0,2,-2,-2,6,0.0,1.0,2023-05-17
202345,11002,7269,7,1,6,8,3,4,0,False,0,2,-2,0,6,0.21259842519685046,0.180327868852459,2023-05-10
213123,4050,7397,0,3,7,1,8,4,6,True,2,0,-3,5,1,0.7462686567164178,0.6535947712418301,2023-06-02
296736,8185,278,9,0,5,8,2,6,1,True,2,0,3,-3,-7,0.9803921568627451,0.9615384615384615,2024-02-18
280752,9315,13164,9,8,2,6,0,4,1,False,0,2,,9,7,0.3670886075949368,0.3670886075949368,2023-10-27
299522,6368,12255,1,2,0,6,8,9,5,True,2,0,3,-2,-3,0.9090909090909091,0.8771929824561404,2024-02-27
188359,623,7397,3,5,4,8,6,7,0,True,2,0,-2,-1,1,0.7462686567164178,0.6451612903225806,2023-04-19
299831,4330,11276,2,6,8,5,0,9,1,True,2,1,6,-1,0,0.970873786407767,0.9259259259259258,2024-03-08
184469,5448,918,8,6,3,5,0,7,4,True,2,1,,-5,-5,0.6578947368421053,0.4444444444444444,2023-04-09
247076,1120,2304,3,4,6,7,8,1,0,True,2,1,,9,3,0.7194244604316548,0.7042253521126761,2023-08-09
286650,4330,1120,2,6,0,4,8,1,9,False,1,2,,-3,2,0.1071428571428572,0.029126213592232997,2023-12-08
336121,6422,13232,6,2,5,8,0,9,1,False,0,2,,5,-5,0.32432432432432434,0.32432432432432434,2024-05-07
299764,15052,7031,6,9,0,1,8,5,2,False,0,2,,1,0,0.13043478260869557,0.09090909090909094,2024-02-27
189096,4762,5310,6,0,4,3,7,1,8,True,2,0,-2,2,-6,0.6134969325153374,0.6097560975609756,2023-05-15
297402,14419,8877,0,2,1,5,8,9,6,False,1,2,4,6,-2,0.6978851963746224,0.6551724137931034,2024-02-20
167365,2059,918,5,3,0,4,7,8,6,True,2,1,,1,-1,0.8264462809917356,0.8264462809917356,2023-02-23
286642,2,624,6,8,1,0,9,2,4,True,2,1,,7,2,0.4694835680751174,0.37037037037037035,2023-12-05
173217,474,2059,5,8,7,0,3,4,6,False,1,2,1,-1,-3,0.6794871794871795,0.6062992125984252,2023-03-28
318920,474,4915,2,1,9,5,6,8,0,False,1,2,-2,-1,4,0.25373134328358216,0.21875,2024-04-11
170973,11707,8099,0,8,6,3,5,4,7,True,2,0,1,2,-4,0.8695652173913044,0.8695652173913044,2023-02-18
167848,622,7397,7,4,6,8,0,3,5,False,1,2,,-10,-2,0.0,1.0,2023-02-25
318844,14634,8929,1,8,9,2,5,0,6,True,2,1,3,0,3,0.7936507936507936,0.7575757575757576,2024-04-02
297000,12489,7403,9,1,8,0,5,6,2,True,2,0,,2,-5,0.7246376811594204,0.6993006993006994,2024-03-10
294027,6191,14429,1,0,9,2,6,4,8,False,1,2,,-3,7,0.25373134328358216,0.14529914529914523,2024-01-18
187223,7397,10408,0,4,7,8,5,3,6,True,2,0,,2,9,0.0,1.0,2023-03-25
184500,6199,918,7,8,3,0,4,6,1,True,2,0,,-1,3,0.6060606060606061,0.5813953488372093,2023-05-15
299607,10727,15073,8,5,1,9,6,2,0,True,2,0,,-1,0,0.0,1.0,2024-02-14
247093,2593,5448,1,0,7,8,3,4,6,True,2,0,-1,6,2,0.9803921568627451,0.970873786407767,2023-08-08
164066,6387,11281,0,5,6,3,8,7,4,True,2,0,,6,-2,0.8771929824561404,0.8771929824561404,2023-02-26
180740,10190,6882,8,7,5,4,3,6,0,False,0,2,1,5,3,0.47643979057591623,0.47643979057591623,2023-03-11
287386,6530,14278,4,6,8,1,2,0,9,False,1,2,,0,5,0.12280701754385959,0.07407407407407418,2023-12-01
220452,624,1120,4,7,0,1,8,3,6,True,2,1,1,5,4,0.39370078740157477,0.35714285714285715,2023-06-20
202378,3180,10592,6,8,3,1,7,0,4,False,0,2,,-9,-5,0.0,1.0,2023-05-03
298274,13232,14662,8,1,0,9,5,2,6,True,2,1,,4,5,0.0,1.0,2024-02-03
309138,11348,12446,2,6,9,8,5,1,0,False,1,2,0,2,-4,0.7601918465227817,0.7109826589595376,2024-03-14
220299,1837,1184,3,1,7,8,4,0,6,False,1,2,,-3,-3,0.1869918699186992,0.180327868852459,2023-06-13
294790,15010,11232,1,8,2,9,5,0,6,False,0,2,,1,0,0.13793103448275856,0.13793103448275856,2024-02-11
294051,7243,8946,6,8,2,5,9,0,1,False,0,2,0,-3,3,0.180327868852459,0.17355371900826444,2024-02-08
296730,5448,918,2,8,6,0,5,1,9,True,2,0,1,-1,-3,0.6896551724137931,0.6622516556291391,2024-02-18
312768,2,1001,2,5,0,8,6,9,1,True,2,1,,4,3,0.7518796992481203,0.641025641025641,2024-03-15
324727,8030,8369,9,2,5,1,0,6,8,False,0,2,-2,6,5,0.3055555555555556,0.23664122137404586,2024-05-01
285177,14205,8484,1,2,8,9,4,6,0,False,0,2,,0,-2,0.0,1.0,2023-11-09
193554,581,9447,3,0,5,7,4,8,6,False,1,2,-1,-4,7,0.07407407407407418,0.03846153846153855,2023-04-13
247078,2355,2304,3,4,0,1,6,7,8,False,0,2,,4,4,0.3464052287581699,0.31034482758620685,2023-08-11
213133,3108,10592,6,1,8,3,4,0,7,True,2,0,4,3,-1,0.9433962264150942,0.13297872340425532,2023-05-25
240411,6314,9547,7,6,4,3,0,8,1,False,1,2,,4,4,0.0,1.0,2023-07-26
297841,6869,2934,2,1,5,6,9,0,8,False,0,2,-2,1,6,0.24242424242424243,0.19354838709677413,2024-02-09
314312,6387,878,0,8,9,1,6,5,2,False,0,2,1,-4,-3,0.4285714285714286,0.4252873563218391,2024-04-14
289450,2406,2059,1,8,9,4,6,2,0,False,0,2,,1,1,0.5454545454545454,0.5145631067961165,2023-12-15
327269,7932,14467,6,2,5,1,8,9,0,False,0,2,7,0,-5,0.6212121212121212,0.6078431372549019,2024-04-20
167844,4210,623,5,7,0,6,3,4,8,True,2,0,3,10,8,0.7575757575757576,0.7575757575757576,2023-02-18
180743,8128,10188,3,6,5,0,8,4,7,False,0,2,2,-1,1,0.5670995670995671,0.5670995670995671,2023-03-09
188368,4050,5426,1,3,7,8,6,4,0,True,2,0,,-1,-8,0.9433962264150942,0.9433962264150942,2023-04-28
297253,5448,6199,8,1,2,9,5,0,6,False,0,2,3,3,3,0.5833333333333333,0.3464052287581699,2024-02-22
166074,11318,3108,8,6,5,3,4,0,7,False,1,2,,-8,10,0.0,1.0,2023-02-24
196139,10725,11836,5,8,3,6,7,4,0,False,1,2,1,2,0,0.5884773662551441,0.5555555555555556,2023-04-26
248278,2593,1184,3,6,7,0,4,8,1,True,2,0,3,6,-1,0.9523809523809523,0.9345794392523364,2023-08-18
188309,8422,466,4,3,6,0,5,7,8,False,0,2,-6,-2,0,0.13793103448275856,0.13793103448275856,2023-03-28
188555,10190,7403,0,6,5,8,7,3,4,False,0,2,2,2,-4,0.6932515337423313,0.6932515337423313,2023-04-03
213529,11896,2362,0,6,4,7,8,1,3,False,0,2,0,1,-1,0.4923857868020305,0.3939393939393939,2023-05-21
189043,8375,7039,6,8,7,1,3,4,0,True,2,1,-1,-3,-5,0.78125,0.6944444444444444,2023-04-28
325984,15253,15216,2,9,0,6,1,8,5,True,2,1,,8,0,0.5494505494505494,0.37037037037037035,2024-04-10
281031,188,2406,9,1,8,4,2,6,0,False,0,2,3,0,5,0.646643109540636,0.6389891696750902,2023-11-12
324703,8369,4733,2,0,9,6,8,5,1,False,1,2,0,1,0,0.5850622406639004,0.5391705069124424,2024-04-04
294078,8049,12474,0,8,9,5,6,1,2,False,0,2,3,7,9,0.5,0.45355191256830607,2024-04-07
235014,6149,11479,7,8,1,0,3,4,6,False,0,2,,4,9,0.24242424242424243,0.2063492063492064,2023-06-30
324711,8369,1033,1,8,5,9,0,6,2,True,2,1,1,-1,3,0.7299270072992701,0.6944444444444444,2024-04-12
294042,7243,8996,8,6,9,0,2,4,1,False,0,2,,1,-2,0.45945945945945954,0.3902439024390244,2024-01-31
295206,6132,5310,8,2,5,1,9,6,0,False,1,2,-9,-3,-5,0.35064935064935066,0.3377483443708609,2024-02-10
299781,15058,15052,5,0,6,8,1,9,2,True,2,1,-1,5,-2,0.8,0.7633587786259541,2024-03-07
341840,7243,11257,5,9,8,2,1,6,0,True,2,1,1,-2,1,0.6289308176100629,0.6289308176100629,2024-05-07
297842,11229,11490,5,8,0,1,6,2,9,True,2,0,,7,6,0.0,1.0,2024-02-10
318849,11060,11348,9,2,5,8,1,6,0,True,2,0,0,4,1,0.641025641025641,0.591715976331361,2024-03-28
299638,15117,6946,8,6,5,0,2,1,9,True,2,1,,4,-1,0.9090909090909091,0.8849557522123894,2024-03-08
271506,6665,5426,6,3,0,7,1,4,8,True,2,0,2,1,-2,0.8547008547008548,0.8,2023-09-10
297767,3108,10597,1,5,9,8,0,6,2,True,2,1,0,6,2,0.42194092827004215,0.35714285714285715,2024-02-28
183417,8322,7511,7,8,6,0,5,3,4,False,0,2,-4,-1,0,0.0,1.0,2023-03-05
184061,397,1184,0,1,6,3,7,4,8,False,0,2,-6,1,-2,0.3548387096774194,0.2957746478873239,2023-05-19
294029,8996,8049,8,9,4,0,6,1,2,False,0,2,,3,3,0.3055555555555556,0.2957746478873239,2024-01-22
183800,1034,2355,5,6,8,3,0,4,7,True,2,0,,-3,-7,0.7751937984496123,0.7518796992481203,2023-04-25
192961,12421,4330,6,5,3,8,0,4,7,False,0,2,,2,10,0.0,1.0,2023-04-04
213196,4915,474,7,6,4,0,1,8,3,False,0,2,-1,6,2,0.7237569060773481,0.66996699669967,2023-05-24
183809,6961,120,7,1,3,6,8,0,4,True,2,0,,6,0,0.819672131147541,0.7692307692307692,2023-05-07
167352,397,8185,3,5,6,8,0,7,4,False,1,2,,-2,8,0.1071428571428572,0.09090909090909094,2023-02-14
213528,4094,7269,3,6,7,0,1,4,8,False,0,2,0,4,8,0.6551724137931034,0.5951417004048583,2023-05-21
294024,12474,3531,4,8,2,6,9,0,1,False,0,2,-5,6,10,0.32885906040268453,0.2753623188405796,2024-01-16
271904,1033,13368,2,3,8,6,0,4,1,True,2,1,,2,0,0.0,1.0,2023-09-09
329332,15072,15117,9,2,5,8,6,0,1,False,0,2,3,2,5,0.4285714285714286,0.4011976047904191,2024-05-01
300497,364,14941,5,1,9,2,6,0,8,False,1,2,,2,6,0.6296296296296297,0.5555555555555556,2024-02-28
296990,12489,13224,2,6,8,0,1,9,5,True,2,1,,2,-1,0.6369426751592356,0.6369426751592356,2024-02-17
310217,3351,14805,0,5,8,1,9,2,6,False,0,2,,6,6,0.574468085106383,0.5652173913043478,2024-03-09
289452,918,2406,8,0,1,6,2,9,4,True,2,1,,-6,-2,0.29069767441860467,0.19646365422396858,2023-12-16
314308,14,278,5,8,1,2,6,0,9,False,1,2,1,-3,-7,0.8666666666666667,0.765807962529274,2024-04-09
202370,8928,10592,5,6,3,7,0,4,8,False,0,2,,-3,-1,0.5121951219512195,0.4382022471910112,2023-04-26
189069,2908,4572,4,0,6,5,7,8,3,False,0,2,1,-8,-1,0.2957746478873239,0.2857142857142857,2023-04-02
341819,1184,1001,2,1,0,5,8,6,9,False,0,2,-1,6,2,0.5169082125603864,0.4974874371859297,2024-05-09
287390,6368,7055,2,9,1,6,0,4,8,False,0,2,,6,5,0.5,0.41860465116279066,2023-12-01
299750,3136,7031,1,2,6,0,8,5,9,False,0,2,1,-1,-3,0.5652173913043478,0.5370370370370371,2024-02-14
235367,7035,2304,1,6,3,8,4,7,0,False,0,2,-3,1,1,0.37106918238993714,0.33333333333333337,2023-07-21
167349,278,2304,3,0,8,6,5,4,7,False,0,2,,-2,2,0.19354838709677413,0.16666666666666663,2023-02-13
184473,6199,878,7,0,6,3,5,8,4,False,0,2,0,0,-4,0.6855345911949686,0.6389891696750902,2023-04-15
201248,8099,8086,5,7,8,6,3,4,0,False,0,2,-1,-6,-1,0.13043478260869557,0.11504424778761058,2023-04-26
318881,13558,4572,5,6,0,1,8,9,2,False,1,2,3,4,5,0.6296296296296297,0.5798319327731092,2024-03-30
295222,4669,4396,1,2,0,9,8,5,6,True,2,0,3,-4,-3,0.5617977528089888,0.5617977528089888,2024-03-04
299766,15065,15058,2,5,9,8,0,1,6,False,0,2,-1,2,3,0.0,1.0,2024-02-16
282935,11058,10725,8,9,6,4,2,1,0,False,1,2,0,-6,7,0.6978851963746224,0.6268656716417911,2023-11-01
213636,9762,2755,6,4,7,3,0,8,1,False,0,2,-2,5,3,0.0,1.0,2023-05-20
314632,188,5248,1,0,2,5,9,6,8,True,2,1,4,-4,2,0.7352941176470588,0.6756756756756757,2024-04-15
202341,7269,2362,7,4,8,1,3,0,6,True,2,1,4,7,-6,0.8928571428571428,0.8333333333333334,2023-05-03
183793,2355,120,5,4,7,6,0,8,3,False,1,2,,-8,-2,0.2857142857142857,0.26470588235294124,2023-04-22
213125,4210,10408,6,7,3,1,4,8,0,True,2,0,1,4,0,0.8620689655172414,0.8547008547008548,2023-06-02
294055,12474,6235,8,0,2,6,9,5,1,True,2,0,2,0,-6,0.9433962264150942,0.9090909090909091,2024-02-13
212529,6675,12041,7,0,8,3,1,4,6,False,0,2,-1,7,8,0.4444444444444444,0.2957746478873239,2023-06-02
296533,14604,4680,6,4,8,2,0,9,1,True,2,0,,7,2,0.0,1.0,2024-01-25
305337,9545,7969,5,1,8,9,6,0,2,False,1,2,-2,7,10,0.31034482758620685,0.3006993006993006,2024-02-27
314908,14822,13188,5,0,9,6,2,8,1,False,1,2,,2,5,0.11504424778761058,0.1071428571428572,2024-04-03
299783,14711,3136,1,0,6,5,9,8,2,False,0,2,,0,3,0.2857142857142857,0.24242424242424243,2024-03-08
184497,8304,878,3,1,6,7,0,8,4,False,1,2,,-1,3,0.574468085106383,0.5515695067264574,2023-05-14
188566,11479,12478,3,8,6,4,7,5,0,True,2,0,,9,-1,0.9090909090909091,0.9009009009009008,2023-04-18
167046,581,6946,5,3,8,0,6,4,7,True,2,0,-3,-6,-3,0.30864197530864196,0.30864197530864196,2023-02-21
209027,11348,8086,3,8,1,7,6,0,4,True,2,0,5,8,4,0.7936507936507936,0.7874015748031495,2023-05-25
197715,6387,2112,4,6,1,7,8,3,0,True,2,1,8,10,3,0.8928571428571428,0.8849557522123894,2023-05-24
188346,4210,623,6,5,3,8,4,0,7,True,2,0,9,10,-3,0.9345794392523364,0.8620689655172414,2023-03-29
286646,8185,624,1,4,9,8,6,2,0,False,0,2,-2,-2,1,0.4219653179190751,0.3055555555555556,2023-12-07
220450,1120,6961,7,8,0,4,6,3,1,True,2,0,,5,6,0.3731343283582089,0.3246753246753247,2023-06-17
292519,4762,6132,9,2,1,8,0,6,4,False,1,2,1,2,-5,0.6296296296296297,0.4011976047904191,2023-12-21
179481,8240,11678,5,0,3,8,7,4,6,True,2,0,,10,4,0.0,1.0,2023-03-18
295200,5310,4572,5,0,9,8,2,6,1,True,2,1,3,-3,2,0.45248868778280543,0.4347826086956522,2024-02-03
189033,9507,3136,8,3,5,0,7,4,6,False,0,2,0,5,1,0.23076923076923084,0.19354838709677413,2023-04-13
324705,8904,4733,2,8,9,0,5,1,6,False,0,2,2,-4,2,0.15966386554621848,0.13793103448275856,2024-04-05
184457,14,918,8,5,3,0,4,7,6,True,2,1,,-1,-3,0.6622516556291391,0.6060606060606061,2023-03-25
178642,11947,7312,6,4,8,5,0,7,3,False,1,2,,6,5,0.2957746478873239,0.2957746478873239,2023-03-10
297845,11229,2934,1,2,0,6,8,9,5,False,0,2,,10,9,0.1869918699186992,0.1869918699186992,2024-02-11
184502,878,624,4,0,6,8,7,1,3,False,0,2,,2,4,0.22480620155038766,0.15966386554621848,2023-05-16
299623,10727,15021,2,9,1,0,5,6,8,True,2,0,,0,1,0.2717391304347826,0.20833333333333334,2024-02-22
310545,12574,6368,2,0,5,6,9,8,1,True,2,0,-1,-3,3,0.26881720430107525,0.25510204081632654,2024-03-06
183550,11895,7511,7,3,8,0,5,6,4,False,0,2,,5,-1,0.23076923076923084,0.23076923076923084,2023-03-20
299628,10755,15074,1,0,9,6,2,8,5,True,2,1,,-8,1,0.5263157894736842,0.48780487804878053,2024-02-29
284657,6665,4050,8,1,0,2,4,6,9,True,2,1,-6,5,2,0.32679738562091504,0.29850746268656714,2023-11-25
237267,878,918,4,3,6,7,8,0,1,True,2,0,3,-2,-1,0.5263157894736842,0.5050505050505051,2023-07-19
184058,1001,2059,7,1,8,3,4,6,0,False,0,2,-4,-3,-5,0.2857142857142857,0.22480620155038766,2023-05-18
247089,11328,14,3,7,8,4,6,1,0,False,0,2,,2,-5,0.3827160493827161,0.3421052631578947,2023-08-10
189098,4762,4669,8,3,1,6,0,4,7,True,2,0,-4,2,3,0.36363636363636365,0.3401360544217687,2023-05-20
295611,2359,120,6,0,2,9,8,1,5,True,2,1,-1,6,-5,0.9090909090909091,0.8620689655172414,2024-02-17
284430,4050,4210,0,2,1,8,6,4,9,True,2,1,3,3,2,0.7407407407407407,0.7246376811594204,2023-11-12
184493,624,17,4,3,7,1,8,0,6,True,2,0,,4,-1,0.819672131147541,0.7692307692307692,2023-05-12
214829,466,11293,4,6,3,1,0,7,8,False,0,2,4,10,0,0.8432601880877743,0.8130841121495327,2023-06-02
219741,1319,10298,7,1,3,8,4,6,0,False,0,2,3,3,1,0.8644986449864498,0.8644986449864498,2023-06-04
